y,x
50.4951665,37.8559885
50.4630521,37.6628884
50.927646,37.8052036
50.8012025,37.8606868
50.7490126,37.8852649
50.7587758,37.8702159
50.7621066,37.8604438
50.7462997,37.8966578
50.767863,37.857161
50.9275531,37.8057298
50.9282783,37.8060566
50.7641367,37.9038414
50.7358945,37.8323635
50.7458822,37.896302
50.7357701,37.8328184
50.9276951,37.8066036
50.9275788,37.8061183
50.7310222,37.8675352
50.7585154,37.600512
50.7344045,37.742279
50.7334279,37.7670273
50.7303555,37.8649569
50.737537,37.8254121
50.7345504,37.7566779
50.7338526,37.7210429
50.7604156,37.588699
50.7673302,37.5619599
50.7456804,37.8952548
50.7640932,37.863685
51.3087495,37.8823642
51.3163068,37.8914863
51.3489607,37.8519204
51.2979365,37.9325106
51.3291675,37.8882597
51.1221851,37.9519294
51.3076236,37.8835941
51.3255591,37.8809565
51.3005403,37.8934444
51.3087886,37.9111237
51.2887407,37.9339677
51.3064889,37.8184953
51.313998,37.9053789
51.3336487,37.872246
51.3232356,37.8946476
51.2800038,37.9223192
51.2992535,37.8902226
51.3434329,37.8478883
51.2912122,37.9345854
51.166145,37.962324
51.3410682,37.8453484
51.2790219,37.8115015
51.3408417,37.7960009
51.2720681,37.8213566
51.3338847,37.8017764
51.3476367,37.8539076
51.355672,37.8326174
51.3126111,37.8698603
51.2786624,37.9195286
51.3169431,37.8954075
51.3037519,37.899843
51.3256398,37.8811338
51.3107149,37.8976881
51.3000596,37.8914085
51.304348,37.9013086
51.1225535,37.9503024
51.2775704,37.9233147
51.1222517,37.9534494
51.268734,37.9262394
51.2964219,37.839812
51.2895152,37.8023493
51.2858722,37.9362761
51.3235436,37.8945096
51.3235217,37.8842831
51.3016003,37.928794
51.3140414,37.9048066
51.3159648,37.8910826
51.2771947,37.9248226
51.2639474,37.9277793
51.2954343,37.9350573
51.2852843,37.8930902
51.3394398,37.8655075
51.3162219,37.8913098
51.3395495,37.8657398
51.3028404,37.8889194
51.3901901,37.8653535
51.2862869,37.8026059
51.2854168,37.7952477
51.2816184,37.8143062
51.3541826,37.834566
51.2602817,37.5317023
51.3139861,37.9047968
51.354365,37.8324065
51.2882356,37.9032251
51.2904946,37.8105543
51.2900252,37.824587
51.2881875,37.8029939
51.2871686,37.820377
51.2788345,37.5102707
51.2789204,37.5170761
51.2765271,37.5249541
51.2885766,37.5209593
51.2938231,37.5216719
51.2833727,37.5531871
51.2784563,37.5668075
51.2892276,37.5366204
51.2917168,37.5326942
51.3257345,37.7362919
51.3237132,37.7413447
51.3273019,37.7402083
51.3013,37.7694194
51.2847994,37.7882313
51.328368,37.7403577
51.3391899,37.7831545
51.2850427,37.5282121
51.3220707,37.8803833
51.338065,37.7970967
51.3376405,37.7987178
51.3404274,37.798112
51.3427934,37.793483
51.3452138,37.793429
51.3234732,37.8835329
51.3253658,37.8857577
51.3619402,37.8379544
51.3237391,37.8845501
51.3248432,37.8856228
51.3011243,37.7679614
51.3014859,37.7685561
51.297765,37.8374831
51.2787827,37.8109148
51.3087867,37.9111766
51.3019669,37.9071178
51.3208561,37.3327009
51.3003824,37.8921639
51.355206,37.8334928
51.2754882,37.5167597
51.2725589,37.5110578
51.1350694,37.2637925
51.2699798,37.5725059
51.2606558,37.5329573
51.1726536,37.3240642
51.2698359,37.5730107
51.2965847,37.6058658
51.26056,37.5326682
51.1157118,37.23464
51.172727,37.3239816
51.1852514,37.3927392
51.2950229,37.604354
51.2707714,37.8465271
51.2705243,37.8457577
51.2794814,37.8756394
51.3286721,37.7404249
51.2939506,37.7781866
51.2852087,37.8931701
51.2699895,37.8605326
51.2697137,37.8606942
51.2790897,37.924004
51.2627988,37.529178
51.2788304,37.5166244
51.2716677,37.8067474
51.2712678,37.8460389
51.2044985,37.4769004
